i_rs	I(R_rs)	I(R_vs)	I(R_vs)/I(R_rs)
Step Information: Elec=100m  (Run: 1/4)
2.219999999999867e+000	2.219518e+000	4.821217e-004	2.172191e-004
2.220999999999866e+000	2.220514e+000	4.858431e-004	2.187976e-004
2.221999999999866e+000	2.221510e+000	4.895932e-004	2.203875e-004
2.222999999999866e+000	2.222507e+000	4.933720e-004	2.219890e-004
2.223999999999866e+000	2.223503e+000	4.971798e-004	2.236021e-004
2.224999999999866e+000	2.224499e+000	5.010169e-004	2.252268e-004
2.225999999999866e+000	2.225495e+000	5.048833e-004	2.268634e-004
2.226999999999866e+000	2.226491e+000	5.087794e-004	2.285118e-004
2.227999999999866e+000	2.227487e+000	5.127055e-004	2.301721e-004
2.228999999999866e+000	2.228483e+000	5.166616e-004	2.318445e-004
2.229999999999865e+000	2.229479e+000	5.206481e-004	2.335290e-004
2.230999999999865e+000	2.230475e+000	5.246652e-004	2.352257e-004
2.231999999999865e+000	2.231471e+000	5.287130e-004	2.369347e-004
2.232999999999865e+000	2.232467e+000	5.327919e-004	2.386561e-004
2.233999999999865e+000	2.233463e+000	5.369021e-004	2.403900e-004
2.234999999999865e+000	2.234459e+000	5.410438e-004	2.421364e-004
2.235999999999865e+000	2.235455e+000	5.452172e-004	2.438954e-004
2.236999999999865e+000	2.236451e+000	5.494226e-004	2.456672e-004
2.237999999999865e+000	2.237446e+000	5.536603e-004	2.474519e-004
2.238999999999864e+000	2.238442e+000	5.579304e-004	2.492494e-004
2.239999999999864e+000	2.239438e+000	5.622332e-004	2.510600e-004
2.240999999999864e+000	2.240433e+000	5.665690e-004	2.528837e-004
2.241999999999864e+000	2.241429e+000	5.709380e-004	2.547205e-004
2.242999999999864e+000	2.242425e+000	5.753406e-004	2.565707e-004
2.243999999999864e+000	2.243420e+000	5.797768e-004	2.584343e-004
2.244999999999864e+000	2.244416e+000	5.842470e-004	2.603114e-004
2.245999999999864e+000	2.245411e+000	5.887514e-004	2.622020e-004
2.246999999999864e+000	2.246407e+000	5.932903e-004	2.641064e-004
2.247999999999863e+000	2.247402e+000	5.978640e-004	2.660245e-004
2.248999999999863e+000	2.248398e+000	6.024726e-004	2.679564e-004
2.249999999999863e+000	2.249393e+000	6.071166e-004	2.699024e-004
2.250999999999863e+000	2.250388e+000	6.117961e-004	2.718625e-004
2.251999999999863e+000	2.251384e+000	6.165114e-004	2.738367e-004
2.252999999999863e+000	2.252379e+000	6.212628e-004	2.758252e-004
2.253999999999863e+000	2.253374e+000	6.260506e-004	2.778281e-004
2.254999999999863e+000	2.254369e+000	6.308749e-004	2.798455e-004
2.255999999999863e+000	2.255364e+000	6.357362e-004	2.818774e-004
2.256999999999862e+000	2.256359e+000	6.406347e-004	2.839240e-004
2.257999999999862e+000	2.257354e+000	6.455706e-004	2.859855e-004
2.258999999999862e+000	2.258349e+000	6.505443e-004	2.880618e-004
2.259999999999862e+000	2.259344e+000	6.555560e-004	2.901532e-004
2.260999999999862e+000	2.260339e+000	6.606060e-004	2.922596e-004
2.261999999999862e+000	2.261334e+000	6.656946e-004	2.943813e-004
2.262999999999862e+000	2.262329e+000	6.708222e-004	2.965184e-004
2.263999999999862e+000	2.263324e+000	6.759889e-004	2.986708e-004
2.264999999999862e+000	2.264319e+000	6.811951e-004	3.008389e-004
2.265999999999862e+000	2.265314e+000	6.864411e-004	3.030225e-004
2.266999999999861e+000	2.266308e+000	6.917271e-004	3.052220e-004
2.267999999999861e+000	2.267303e+000	6.970536e-004	3.074373e-004
2.268999999999861e+000	2.268298e+000	7.024207e-004	3.096686e-004
2.269999999999861e+000	2.269292e+000	7.078287e-004	3.119161e-004
2.270999999999861e+000	2.270287e+000	7.132781e-004	3.141797e-004
2.271999999999861e+000	2.271281e+000	7.187692e-004	3.164598e-004
2.272999999999861e+000	2.272276e+000	7.243021e-004	3.187563e-004
2.273999999999861e+000	2.273270e+000	7.298772e-004	3.210693e-004
2.274999999999861e+000	2.274265e+000	7.354949e-004	3.233990e-004
2.275999999999860e+000	2.275259e+000	7.411555e-004	3.257456e-004
2.276999999999860e+000	2.276253e+000	7.468593e-004	3.281091e-004
2.277999999999860e+000	2.277247e+000	7.526065e-004	3.304896e-004
2.278999999999860e+000	2.278242e+000	7.583977e-004	3.328873e-004
2.279999999999860e+000	2.279236e+000	7.642329e-004	3.353023e-004
2.280999999999860e+000	2.280230e+000	7.701128e-004	3.377347e-004
2.281999999999860e+000	2.281224e+000	7.760374e-004	3.401847e-004
2.282999999999860e+000	2.282218e+000	7.820072e-004	3.426523e-004
2.283999999999860e+000	2.283212e+000	7.880225e-004	3.451377e-004
2.284999999999859e+000	2.284206e+000	7.940836e-004	3.476410e-004
2.285999999999859e+000	2.285200e+000	8.001910e-004	3.501624e-004
2.286999999999859e+000	2.286194e+000	8.063448e-004	3.527019e-004
2.287999999999859e+000	2.287187e+000	8.125457e-004	3.552598e-004
2.288999999999859e+000	2.288181e+000	8.187937e-004	3.578360e-004
2.289999999999859e+000	2.289175e+000	8.250892e-004	3.604309e-004
2.290999999999859e+000	2.290169e+000	8.314328e-004	3.630444e-004
2.291999999999859e+000	2.291162e+000	8.378246e-004	3.656767e-004
2.292999999999859e+000	2.292156e+000	8.442651e-004	3.683280e-004
2.293999999999858e+000	2.293149e+000	8.507546e-004	3.709984e-004
2.294999999999858e+000	2.294143e+000	8.572935e-004	3.736880e-004
2.295999999999858e+000	2.295136e+000	8.638822e-004	3.763969e-004
2.296999999999858e+000	2.296129e+000	8.705210e-004	3.791254e-004
2.297999999999858e+000	2.297123e+000	8.772103e-004	3.818735e-004
2.298999999999858e+000	2.298116e+000	8.839505e-004	3.846414e-004
2.299999999999858e+000	2.299109e+000	8.907419e-004	3.874292e-004
2.300999999999858e+000	2.300102e+000	8.975850e-004	3.902370e-004
2.301999999999858e+000	2.301095e+000	9.044802e-004	3.930650e-004
2.302999999999857e+000	2.302088e+000	9.114277e-004	3.959134e-004
2.303999999999857e+000	2.303082e+000	9.184280e-004	3.987822e-004
2.304999999999857e+000	2.304075e+000	9.254816e-004	4.016717e-004
2.305999999999857e+000	2.305067e+000	9.325886e-004	4.045820e-004
2.306999999999857e+000	2.306060e+000	9.397498e-004	4.075131e-004
2.307999999999857e+000	2.307053e+000	9.469652e-004	4.104653e-004
2.308999999999857e+000	2.308046e+000	9.542356e-004	4.134387e-004
2.309999999999857e+000	2.309038e+000	9.615610e-004	4.164335e-004
2.310999999999857e+000	2.310031e+000	9.689422e-004	4.194498e-004
2.311999999999856e+000	2.311024e+000	9.763793e-004	4.224878e-004
2.312999999999856e+000	2.312016e+000	9.838729e-004	4.255476e-004
2.313999999999856e+000	2.313009e+000	9.914233e-004	4.286293e-004
2.314999999999856e+000	2.314001e+000	9.990310e-004	4.317332e-004
2.315999999999856e+000	2.314993e+000	1.006696e-003	4.348593e-004
2.316999999999856e+000	2.315986e+000	1.014420e-003	4.380079e-004
2.317999999999856e+000	2.316978e+000	1.022202e-003	4.411791e-004
2.318999999999856e+000	2.317970e+000	1.030043e-003	4.443730e-004
2.319999999999856e+000	2.318962e+000	1.037944e-003	4.475898e-004
2.320999999999855e+000	2.319954e+000	1.045904e-003	4.508297e-004
2.321999999999855e+000	2.320946e+000	1.053925e-003	4.540928e-004
2.322999999999855e+000	2.321938e+000	1.062006e-003	4.573793e-004
2.323999999999855e+000	2.322930e+000	1.070149e-003	4.606893e-004
2.324999999999855e+000	2.323922e+000	1.078353e-003	4.640231e-004
2.325999999999855e+000	2.324913e+000	1.086620e-003	4.673808e-004
2.326999999999855e+000	2.325905e+000	1.094949e-003	4.707625e-004
2.327999999999855e+000	2.326897e+000	1.103341e-003	4.741685e-004
2.328999999999855e+000	2.327888e+000	1.111796e-003	4.775987e-004
2.329999999999854e+000	2.328880e+000	1.120316e-003	4.810537e-004
2.330999999999854e+000	2.329871e+000	1.128900e-003	4.845333e-004
2.331999999999854e+000	2.330863e+000	1.137549e-003	4.880378e-004
2.332999999999854e+000	2.331854e+000	1.146263e-003	4.915674e-004
2.333999999999854e+000	2.332845e+000	1.155043e-003	4.951223e-004
2.334999999999854e+000	2.333836e+000	1.163890e-003	4.987025e-004
2.335999999999854e+000	2.334827e+000	1.172803e-003	5.023084e-004
2.336999999999854e+000	2.335818e+000	1.181784e-003	5.059401e-004
2.337999999999854e+000	2.336809e+000	1.190833e-003	5.095977e-004
2.338999999999853e+000	2.337800e+000	1.199949e-003	5.132815e-004
2.339999999999853e+000	2.338791e+000	1.209135e-003	5.169916e-004
2.340999999999853e+000	2.339782e+000	1.218390e-003	5.207282e-004
2.341999999999853e+000	2.340772e+000	1.227715e-003	5.244915e-004
2.342999999999853e+000	2.341763e+000	1.237110e-003	5.282817e-004
2.343999999999853e+000	2.342753e+000	1.246577e-003	5.320989e-004
2.344999999999853e+000	2.343744e+000	1.256114e-003	5.359434e-004
2.345999999999853e+000	2.344734e+000	1.265723e-003	5.398153e-004
2.346999999999853e+000	2.345725e+000	1.275405e-003	5.437148e-004
2.347999999999852e+000	2.346715e+000	1.285160e-003	5.476423e-004
2.348999999999852e+000	2.347705e+000	1.294989e-003	5.515976e-004
2.349999999999852e+000	2.348695e+000	1.304891e-003	5.555813e-004
2.350999999999852e+000	2.349685e+000	1.314868e-003	5.595932e-004
2.351999999999852e+000	2.350675e+000	1.324920e-003	5.636338e-004
2.352999999999852e+000	2.351665e+000	1.335048e-003	5.677032e-004
2.353999999999852e+000	2.352655e+000	1.345252e-003	5.718016e-004
2.354999999999852e+000	2.353644e+000	1.355533e-003	5.759292e-004
2.355999999999852e+000	2.354634e+000	1.365891e-003	5.800862e-004
2.356999999999851e+000	2.355624e+000	1.376327e-003	5.842728e-004
2.357999999999851e+000	2.356613e+000	1.386841e-003	5.884892e-004
2.358999999999851e+000	2.357603e+000	1.397435e-003	5.927355e-004
2.359999999999851e+000	2.358592e+000	1.408108e-003	5.970122e-004
2.360999999999851e+000	2.359581e+000	1.418861e-003	6.013192e-004
2.361999999999851e+000	2.360570e+000	1.429696e-003	6.056569e-004
2.362999999999851e+000	2.361559e+000	1.440611e-003	6.100253e-004
2.363999999999851e+000	2.362548e+000	1.451609e-003	6.144249e-004
2.364999999999851e+000	2.363537e+000	1.462689e-003	6.188558e-004
2.365999999999850e+000	2.364526e+000	1.473852e-003	6.233181e-004
2.366999999999850e+000	2.365515e+000	1.485099e-003	6.278120e-004
2.367999999999850e+000	2.366503e+000	1.496430e-003	6.323380e-004
2.368999999999850e+000	2.367492e+000	1.507846e-003	6.368960e-004
2.369999999999850e+000	2.368481e+000	1.519348e-003	6.414864e-004
2.370999999999850e+000	2.369469e+000	1.530936e-003	6.461094e-004
2.371999999999850e+000	2.370457e+000	1.542611e-003	6.507652e-004
2.372999999999850e+000	2.371446e+000	1.554374e-003	6.554540e-004
2.373999999999850e+000	2.372434e+000	1.566224e-003	6.601761e-004
2.374999999999850e+000	2.373422e+000	1.578163e-003	6.649316e-004
2.375999999999849e+000	2.374410e+000	1.590192e-003	6.697208e-004
2.376999999999849e+000	2.375398e+000	1.602310e-003	6.745440e-004
2.377999999999849e+000	2.376385e+000	1.614519e-003	6.794013e-004
2.378999999999849e+000	2.377373e+000	1.626820e-003	6.842930e-004
2.379999999999849e+000	2.378361e+000	1.639212e-003	6.892194e-004
2.380999999999849e+000	2.379348e+000	1.651697e-003	6.941806e-004
2.381999999999849e+000	2.380336e+000	1.664276e-003	6.991769e-004
2.382999999999849e+000	2.381323e+000	1.676948e-003	7.042086e-004
2.383999999999849e+000	2.382310e+000	1.689715e-003	7.092758e-004
2.384999999999848e+000	2.383297e+000	1.702577e-003	7.143789e-004
2.385999999999848e+000	2.384284e+000	1.715536e-003	7.195181e-004
2.386999999999848e+000	2.385271e+000	1.728591e-003	7.246936e-004
2.387999999999848e+000	2.386258e+000	1.741743e-003	7.299055e-004
2.388999999999848e+000	2.387245e+000	1.754994e-003	7.351544e-004
2.389999999999848e+000	2.388232e+000	1.768343e-003	7.404402e-004
2.390999999999848e+000	2.389218e+000	1.781792e-003	7.457635e-004
2.391999999999848e+000	2.390205e+000	1.795340e-003	7.511241e-004
2.392999999999848e+000	2.391191e+000	1.808990e-003	7.565227e-004
2.393999999999847e+000	2.392177e+000	1.822742e-003	7.619593e-004
2.394999999999847e+000	2.393163e+000	1.836595e-003	7.674342e-004
2.395999999999847e+000	2.394150e+000	1.850552e-003	7.729477e-004
2.396999999999847e+000	2.395135e+000	1.864613e-003	7.785001e-004
2.397999999999847e+000	2.396121e+000	1.878778e-003	7.840915e-004
2.398999999999847e+000	2.397107e+000	1.893049e-003	7.897223e-004
2.399999999999847e+000	2.398093e+000	1.907425e-003	7.953928e-004
2.400999999999847e+000	2.399078e+000	1.921909e-003	8.011031e-004
2.401999999999847e+000	2.400064e+000	1.936500e-003	8.068535e-004
2.402999999999846e+000	2.401049e+000	1.951199e-003	8.126444e-004
2.403999999999846e+000	2.402034e+000	1.966008e-003	8.184761e-004
2.404999999999846e+000	2.403019e+000	1.980926e-003	8.243487e-004
2.405999999999846e+000	2.404004e+000	1.995954e-003	8.302625e-004
2.406999999999846e+000	2.404989e+000	2.011095e-003	8.362178e-004
2.407999999999846e+000	2.405974e+000	2.026347e-003	8.422150e-004
2.408999999999846e+000	2.406958e+000	2.041713e-003	8.482543e-004
2.409999999999846e+000	2.407943e+000	2.057192e-003	8.543360e-004
2.410999999999846e+000	2.408927e+000	2.072786e-003	8.604602e-004
2.411999999999845e+000	2.409911e+000	2.088495e-003	8.666274e-004
2.412999999999845e+000	2.410896e+000	2.104321e-003	8.728378e-004
2.413999999999845e+000	2.411880e+000	2.120263e-003	8.790917e-004
2.414999999999845e+000	2.412864e+000	2.136324e-003	8.853893e-004
2.415999999999845e+000	2.413847e+000	2.152503e-003	8.917312e-004
2.416999999999845e+000	2.414831e+000	2.168802e-003	8.981173e-004
2.417999999999845e+000	2.415815e+000	2.185221e-003	9.045480e-004
2.418999999999845e+000	2.416798e+000	2.201761e-003	9.110238e-004
2.419999999999845e+000	2.417782e+000	2.218423e-003	9.175449e-004
2.420999999999844e+000	2.418765e+000	2.235208e-003	9.241115e-004
2.421999999999844e+000	2.419748e+000	2.252117e-003	9.307240e-004
2.422999999999844e+000	2.420731e+000	2.269151e-003	9.373826e-004
2.423999999999844e+000	2.421714e+000	2.286310e-003	9.440876e-004
2.424999999999844e+000	2.422696e+000	2.303595e-003	9.508395e-004
2.425999999999844e+000	2.423679e+000	2.321008e-003	9.576385e-004
2.426999999999844e+000	2.424661e+000	2.338549e-003	9.644847e-004
2.427999999999844e+000	2.425644e+000	2.356219e-003	9.713788e-004
2.428999999999844e+000	2.426626e+000	2.374019e-003	9.783208e-004
2.429999999999843e+000	2.427608e+000	2.391949e-003	9.853112e-004
2.430999999999843e+000	2.428590e+000	2.410012e-003	9.923502e-004
2.431999999999843e+000	2.429572e+000	2.428207e-003	9.994382e-004
2.432999999999843e+000	2.430553e+000	2.446536e-003	1.006575e-003
2.433999999999843e+000	2.431535e+000	2.464999e-003	1.013762e-003
2.434999999999843e+000	2.432516e+000	2.483597e-003	1.020999e-003
2.435999999999843e+000	2.433498e+000	2.502332e-003	1.028286e-003
2.436999999999843e+000	2.434479e+000	2.521205e-003	1.035624e-003
2.437999999999843e+000	2.435460e+000	2.540215e-003	1.043013e-003
2.438999999999842e+000	2.436441e+000	2.559365e-003	1.050452e-003
2.439999999999842e+000	2.437421e+000	2.578655e-003	1.057944e-003
2.440999999999842e+000	2.438402e+000	2.598086e-003	1.065487e-003
2.441999999999842e+000	2.439382e+000	2.617659e-003	1.073083e-003
2.442999999999842e+000	2.440363e+000	2.637375e-003	1.080731e-003
2.443999999999842e+000	2.441343e+000	2.657235e-003	1.088432e-003
2.444999999999842e+000	2.442323e+000	2.677241e-003	1.096186e-003
2.445999999999842e+000	2.443303e+000	2.697392e-003	1.103994e-003
2.446999999999842e+000	2.444282e+000	2.717691e-003	1.111856e-003
2.447999999999841e+000	2.445262e+000	2.738137e-003	1.119773e-003
2.448999999999841e+000	2.446241e+000	2.758733e-003	1.127743e-003
2.449999999999841e+000	2.447221e+000	2.779478e-003	1.135769e-003
2.450999999999841e+000	2.448200e+000	2.800375e-003	1.143851e-003
2.451999999999841e+000	2.449178e+000	2.821424e-003	1.151988e-003
2.452999999999841e+000	2.450157e+000	2.842626e-003	1.160181e-003
2.453999999999841e+000	2.451136e+000	2.863982e-003	1.168431e-003
2.454999999999841e+000	2.452115e+000	2.885494e-003	1.176737e-003
2.455999999999841e+000	2.453093e+000	2.907161e-003	1.185100e-003
2.456999999999840e+000	2.454071e+000	2.928986e-003	1.193521e-003
2.457999999999840e+000	2.455049e+000	2.950970e-003	1.202000e-003
2.458999999999840e+000	2.456027e+000	2.973113e-003	1.210538e-003
2.459999999999840e+000	2.457005e+000	2.995417e-003	1.219134e-003
2.460999999999840e+000	2.457982e+000	3.017882e-003	1.227789e-003
2.461999999999840e+000	2.458960e+000	3.040510e-003	1.236503e-003
2.462999999999840e+000	2.459937e+000	3.063302e-003	1.245277e-003
2.463999999999840e+000	2.460914e+000	3.086259e-003	1.254111e-003
2.464999999999840e+000	2.461891e+000	3.109382e-003	1.263006e-003
2.465999999999839e+000	2.462867e+000	3.132672e-003	1.271961e-003
2.466999999999839e+000	2.463844e+000	3.156130e-003	1.280978e-003
2.467999999999839e+000	2.464820e+000	3.179758e-003	1.290057e-003
2.468999999999839e+000	2.465796e+000	3.203556e-003	1.299197e-003
2.469999999999839e+000	2.466773e+000	3.227526e-003	1.308400e-003
2.470999999999839e+000	2.467748e+000	3.251669e-003	1.317666e-003
2.471999999999839e+000	2.468724e+000	3.275986e-003	1.326995e-003
2.472999999999839e+000	2.469700e+000	3.300478e-003	1.336388e-003
2.473999999999839e+000	2.470675e+000	3.325146e-003	1.345845e-003
2.474999999999838e+000	2.471650e+000	3.349992e-003	1.355366e-003
2.475999999999838e+000	2.472625e+000	3.375016e-003	1.364953e-003
2.476999999999838e+000	2.473600e+000	3.400220e-003	1.374604e-003
2.477999999999838e+000	2.474574e+000	3.425605e-003	1.384321e-003
2.478999999999838e+000	2.475549e+000	3.451173e-003	1.394104e-003
2.479999999999838e+000	2.476523e+000	3.476924e-003	1.403954e-003
2.480999999999838e+000	2.477497e+000	3.502859e-003	1.413870e-003
2.481999999999838e+000	2.478471e+000	3.528981e-003	1.423854e-003
2.482999999999838e+000	2.479445e+000	3.555289e-003	1.433905e-003
2.483999999999837e+000	2.480418e+000	3.581786e-003	1.444025e-003
2.484999999999837e+000	2.481391e+000	3.608472e-003	1.454213e-003
2.485999999999837e+000	2.482365e+000	3.635349e-003	1.464470e-003
2.486999999999837e+000	2.483338e+000	3.662419e-003	1.474797e-003
2.487999999999837e+000	2.484310e+000	3.689681e-003	1.485193e-003
2.488999999999837e+000	2.485283e+000	3.717138e-003	1.495660e-003
2.489999999999837e+000	2.486255e+000	3.744791e-003	1.506197e-003
2.490999999999837e+000	2.487227e+000	3.772641e-003	1.516806e-003
2.491999999999837e+000	2.488199e+000	3.800689e-003	1.527486e-003
2.492999999999837e+000	2.489171e+000	3.828937e-003	1.538238e-003
2.493999999999836e+000	2.490143e+000	3.857386e-003	1.549062e-003
2.494999999999836e+000	2.491114e+000	3.886037e-003	1.559960e-003
2.495999999999836e+000	2.492085e+000	3.914891e-003	1.570930e-003
2.496999999999836e+000	2.493056e+000	3.943951e-003	1.581974e-003
2.497999999999836e+000	2.494027e+000	3.973217e-003	1.593093e-003
2.498999999999836e+000	2.494997e+000	4.002690e-003	1.604286e-003
2.499999999999836e+000	2.495968e+000	4.032372e-003	1.615555e-003
2.500999999999836e+000	2.496938e+000	4.062265e-003	1.626899e-003
2.501999999999836e+000	2.497908e+000	4.092369e-003	1.638319e-003
2.502999999999835e+000	2.498877e+000	4.122686e-003	1.649815e-003
